holeid,from,to,Avg depth,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE,length,Structure_grp,MOC_grp,Lithology_grp
MRCB28,602,602.5,602.25,10567.85325,10688.54075,-406.8585,1,13,0,0.01,0.5,0,4,1
MRCB28,602.5,603,602.75,10568.01375,10688.73225,-407.2915,1,13,0,0.26,0.5,0,4,1
MRCB28,603,603.5,603.25,10568.17425,10688.92375,-407.7245,1,13,0,0.05,0.5,0,4,1
MRCB28,603.5,604,603.75,10568.33475,10689.11525,-408.1575,1,13,0,0.15,0.5,0,5,1
MRCB28,604,604.5,604.25,10568.49525,10689.30675,-408.5905,1,20,0,0.08,0.5,0,5,1
MRCB28,604.5,605,604.75,10568.65575,10689.49825,-409.0235,1,20,0,0.03,0.5,0,5,1
MRCB28,605,605.5,605.25,10568.81625,10689.68975,-409.4565,1,20,0,0.01,0.5,0,5,1
MRCB28,605.5,606,605.75,10568.97675,10689.88125,-409.8895,1,20,0,0.03,0.5,0,5,1
MRCB28,606,606.5,606.25,10569.13725,10690.07275,-410.3225,1,20,0,0.05,0.5,0,5,1
MRCB28,606.5,607,606.75,10569.29775,10690.26425,-410.7555,1,20,0,0.02,0.5,0,5,1
MRCB28,607,607.5,607.25,10569.45825,10690.45575,-411.1885,1,20,0,0.01,0.5,0,5,1
MRCB28,607.5,608,607.75,10569.61875,10690.64725,-411.6215,1,20,0,0.04,0.5,0,5,1
MRCB28,608,608.5,608.25,10569.77925,10690.83875,-412.0545,1,20,0,0.07,0.5,0,5,1
MRCB28,608.5,609,608.75,10569.93975,10691.03025,-412.4875,1,20,0,0.01,0.5,0,5,1
MRCB28,609,609.5,609.25,10570.10025,10691.22175,-412.9205,1,20,0,0.03,0.5,0,5,1
MRCB28,609.5,610,609.75,10570.26075,10691.41325,-413.3535,1,20,0,0.05,0.5,0,5,1
MRCB28,610,610.5,610.25,10570.42125,10691.60475,-413.7865,1,20,0,0.01,0.5,0,5,1
MRCB28,610.5,611,610.75,10570.58175,10691.79625,-414.2195,1,20,0,0.06,0.5,0,5,6
MRCB28,611,611.5,611.25,10570.74225,10691.98775,-414.6525,26,20,0,0.07,0.5,0,2,6
MRCB28,611.5,612,611.75,10570.90275,10692.17925,-415.0855,26,14,0,0.03,0.5,0,2,6
MRCB28,612,612.5,612.25,10571.06325,10692.37075,-415.5185,26,14,0,0.11,0.5,0,2,6
MRCB28,612.5,613,612.75,10571.22375,10692.56225,-415.9515,26,14,0,0.01,0.5,0,4,6
MRCB28,613,613.5,613.25,10571.38425,10692.75375,-416.3845,26,16,0,0.01,0.5,0,4,6
MRCB28,615,615.5,615.25,10572.02625,10693.51975,-418.1165,26,16,0,0.01,0.5,0,4,6
MRCB28,615.5,616,615.75,10572.18675,10693.71125,-418.5495,26,16,0,0.01,0.5,0,4,6
MRCB28,616,616.5,616.25,10572.34725,10693.90275,-418.9825,26,16,0,0.05,0.5,0,4,6
MRCB28,616.5,617,616.75,10572.50775,10694.09425,-419.4155,26,16,0,0.06,0.5,0,4,6
MRCB28,617,617.5,617.25,10572.66825,10694.28575,-419.8485,26,16,0,0.06,0.5,0,4,6
MRCB28,617.5,618,617.75,10572.82875,10694.47725,-420.2815,26,16,0,0.39,0.5,0,4,6
MRCB28,618,618.5,618.25,10572.98925,10694.66875,-420.7145,26,16,0,0.24,0.5,0,4,6
MRCB28,618.5,619,618.75,10573.14975,10694.86025,-421.1475,26,16,0,0.22,0.5,0,2,6
MRCB28,619,619.5,619.25,10573.31025,10695.05175,-421.5805,26,14,0,0.02,0.5,0,2,6
MRCB28,619.5,620,619.75,10573.47075,10695.24325,-422.0135,26,14,0,0.02,0.5,0,2,2
MRCB30,390,390.5,390.25,10197.465826,10660.827998,-261.016,2,14,0,0.01,0.5,2,2,2
MRCB30,390.5,391,390.75,10197.559558,10660.939834,-261.494,2,14,4,0.01,0.5,2,5,2
MRCB30,391,391.5,391.25,10197.65329,10661.05167,-261.972,2,20,4,0.01,0.5,2,5,2
MRCB30,391.5,392,391.75,10197.747022,10661.163506,-262.45,2,20,4,0.01,0.5,2,5,2
MRCB30,392,392.5,392.25,10197.840754,10661.275342,-262.928,2,20,4,0.01,0.5,2,5,2
MRCB30,392.5,393,392.75,10197.934486,10661.387178,-263.406,2,20,4,0.01,0.5,2,5,2
MRCB30,393,393.5,393.25,10198.028218,10661.499014,-263.884,2,20,4,0.21,0.5,2,5,2
MRCB30,393.5,394,393.75,10198.12195,10661.61085,-264.362,2,20,4,0.05,0.5,3,5,2
MRCB30,394,394.5,394.25,10198.215682,10661.722686,-264.84,2,20,24,0.01,0.5,3,5,2
MRCB30,394.5,395,394.75,10198.309414,10661.834522,-265.318,2,20,24,0.01,0.5,3,5,2
MRCB30,395,395.5,395.25,10198.403146,10661.946358,-265.796,2,20,24,0.11,0.5,3,5,2
MRCB30,395.5,396,395.75,10198.496878,10662.058194,-266.274,2,20,24,0.07,0.5,3,5,2
MRCB30,396,396.5,396.25,10198.59061,10662.17003,-266.752,2,20,24,0.01,0.5,3,5,2
MRCB30,396.5,397,396.75,10198.684342,10662.281866,-267.23,2,20,24,0.01,0.5,3,2,2
MRCB30,397,397.5,397.25,10198.778074,10662.393702,-267.708,2,14,17,0.01,0.5,3,1,2
MRCB30,418.5,419,418.75,10202.80855,10667.20265,-288.262,2,60,17,0.02,0.5,3,1,2
MRCB30,419,419.5,419.25,10202.902282,10667.314486,-288.74,2,60,17,0.02,0.5,3,1,2
MRCB30,419.5,420,419.75,10202.996014,10667.426322,-289.218,2,60,17,0.02,0.5,3,1,2
MRCB30,420,420.5,420.25,10203.089746,10667.538158,-289.696,2,60,17,0.01,0.5,3,1,2
MRCB30,420.5,421,420.75,10203.183478,10667.649994,-290.174,2,60,17,0.08,0.5,3,5,2
MRCB30,421,421.5,421.25,10203.27721,10667.76183,-290.652,2,20,17,0.09,0.5,3,5,2
MRCB30,421.5,422,421.75,10203.370942,10667.873666,-291.13,2,20,17,0.01,0.5,3,5,2
MRCB30,422,422.5,422.25,10203.464674,10667.985502,-291.608,2,20,17,0.01,0.5,3,5,2
MRCB30,422.5,423,422.75,10203.558406,10668.097338,-292.086,2,20,17,0.1,0.5,3,5,2
MRCB30,423,423.5,423.25,10203.652138,10668.209174,-292.564,2,20,17,0.07,0.5,3,5,2
MRCB30,423.5,424,423.75,10203.74587,10668.32101,-293.042,2,20,17,0.12,0.5,2,4,2
MRCB30,424,424.5,424.25,10203.839602,10668.432846,-293.52,2,13,4,0.05,0.5,2,4,2
MRCB30,424.5,425,424.75,10203.933334,10668.544682,-293.998,2,13,4,0.14,0.5,2,4,2
MRCB30,425,425.5,425.25,10204.027066,10668.656518,-294.476,2,13,4,0.04,0.5,2,4,2
MRCB30,425.5,426,425.75,10204.120798,10668.768354,-294.954,2,13,4,0.01,0.5,2,4,2
MRCB30,426,426.5,426.25,10204.21453,10668.88019,-295.432,2,13,4,0.13,0.5,2,4,2
MRCB30,426.5,427,426.75,10204.308262,10668.992026,-295.91,2,13,4,0.02,0.5,2,4,2
MRCB30,427,427.5,427.25,10204.401994,10669.103862,-296.388,2,16,4,0.01,0.5,2,4,2
MRCB30,427.5,428,427.75,10204.495726,10669.215698,-296.866,2,16,4,0.01,0.5,2,4,2
MRCB30,428,428.5,428.25,10204.589458,10669.327534,-297.344,2,16,4,0.05,0.5,2,4,2
MRCB30,428.5,429,428.75,10204.68319,10669.43937,-297.822,2,16,4,0.05,0.5,2,4,2
MRCB30,429,429.5,429.25,10204.776922,10669.551206,-298.3,2,16,4,0.03,0.5,2,4,2
MRCB30,429.5,430,429.75,10204.870654,10669.663042,-298.778,2,16,4,0.01,0.5,2,5,2
MRCB30,430,430.5,430.25,10204.964386,10669.774878,-299.256,2,20,4,0.14,0.5,2,5,2
MRCB30,430.5,431,430.75,10205.058118,10669.886714,-299.734,2,20,4,0.14,0.5,2,5,2
MRCB30,431,431.5,431.25,10205.15185,10669.99855,-300.212,2,20,4,0.01,0.5,2,5,2
MRCB30,431.5,432,431.75,10205.245582,10670.110386,-300.69,2,20,4,0.09,0.5,2,5,2
MRCB30,432,432.5,432.25,10205.339314,10670.222222,-301.168,2,20,4,0.01,0.5,2,5,2
MRCB30,432.5,433,432.75,10205.433046,10670.334058,-301.646,2,20,4,0.01,0.5,2,4,2
MRCB30,433,433.5,433.25,10205.526778,10670.445894,-302.124,2,13,4,0.01,0.5,2,4,2
MRCB30,433.5,434,433.75,10205.62051,10670.55773,-302.602,2,13,4,0.01,0.5,2,4,2
MRCB30,434,434.5,434.25,10205.714242,10670.669566,-303.08,2,13,4,0.05,0.5,2,4,2
MRCB30,434.5,435,434.75,10205.807974,10670.781402,-303.558,2,13,4,0.01,0.5,2,4,2
MRCB30,435,435.5,435.25,10205.901706,10670.893238,-304.036,2,13,4,0.02,0.5,2,4,2
MRCB30,435.5,436,435.75,10205.995438,10671.005074,-304.514,2,13,4,0.02,0.5,2,4,2
MRCB30,436,436.5,436.25,10206.08917,10671.11691,-304.992,2,13,4,0.12,0.5,2,4,2
MRCB30,436.5,437,436.75,10206.182902,10671.228746,-305.47,2,13,4,1.21,0.5,2,4,2
MRCB30,437,437.5,437.25,10206.276634,10671.340582,-305.948,2,13,4,0.79,0.5,2,4,2
MRCB30,437.5,438,437.75,10206.370366,10671.452418,-306.426,2,13,4,0.04,0.5,2,4,2
MRCB30,438,438.5,438.25,10206.464098,10671.564254,-306.904,2,13,4,0.04,0.5,2,4,3
MRCB30,445,445.5,445.25,10207.776346,10673.129958,-313.596,11,13,4,0.05,0.5,2,4,3
MRCB30,445.5,446,445.75,10207.870078,10673.241794,-314.074,11,13,4,0.05,0.5,2,4,3
MRCB30,446,446.5,446.25,10207.96381,10673.35363,-314.552,11,13,4,0.01,0.5,2,4,3
MRCB30,446.5,447,446.75,10208.057542,10673.465466,-315.03,11,13,4,0.03,0.5,2,4,3
MRCB30,447,447.5,447.25,10208.151274,10673.577302,-315.508,11,13,4,0.05,0.5,2,4,3
MRCB30,447.5,448,447.75,10208.245006,10673.689138,-315.986,11,13,4,0.47,0.5,2,2,2
MRCB30,448,448.5,448.25,10208.338738,10673.800974,-316.464,2,14,4,0.06,0.5,2,2,2
MRCB30,448.5,449,448.75,10208.43247,10673.91281,-316.942,2,14,4,0.06,0.5,0,2,2
MRCB30,452,452.5,452.25,10209.088594,10674.695662,-320.288,2,14,0,0.05,0.5,0,2,2
MRCB30,452.5,453,452.75,10209.182326,10674.807498,-320.766,2,14,0,0.05,0.5,0,2,2
MRCB30,453,453.5,453.25,10209.276058,10674.919334,-321.244,2,14,0,0.09,0.5,2,2,2
MRCB30,453.5,454,453.75,10209.36979,10675.03117,-321.722,2,14,4,0.1,0.5,2,4,2
MRCB30,454,454.5,454.25,10209.463522,10675.143006,-322.2,2,13,4,0.09,0.5,2,4,2
MRCB30,454.5,455,454.75,10209.557254,10675.254842,-322.678,2,13,4,0.15,0.5,2,4,2
MRCB30,455,455.5,455.25,10209.650986,10675.366678,-323.156,2,13,4,0.07,0.5,2,4,2
MRCB30,455.5,456,455.75,10209.744718,10675.478514,-323.634,2,13,4,0.2,0.5,2,4,2
MRCB30,456,456.5,456.25,10209.83845,10675.59035,-324.112,2,13,4,0.15,0.5,2,4,2
MRCB30,456.5,457,456.75,10209.932182,10675.702186,-324.59,2,13,4,0.06,0.5,3,1,2
MRCB30,457,457.5,457.25,10210.025914,10675.814022,-325.068,2,19,17,0.06,0.5,3,1,2
MRCB30,457.5,458,457.75,10210.119646,10675.925858,-325.546,2,19,17,0.19,0.5,3,1,2
MRCB30,458,458.5,458.25,10210.213378,10676.037694,-326.024,2,19,17,0.11,0.5,3,1,2
MRCB30,458.5,459,458.75,10210.30711,10676.14953,-326.502,2,19,17,0.1,0.5,3,1,2
MRCB30,459,459.5,459.25,10210.400842,10676.261366,-326.98,2,19,17,0.22,0.5,3,1,2
MRCB30,459.5,460,459.75,10210.494574,10676.373202,-327.458,2,19,17,0.01,0.5,2,1,2
MRCB30,460,460.5,460.25,10210.588306,10676.485038,-327.936,2,19,4,0.08,0.5,2,1,2
MRCB30,460.5,461,460.75,10210.682038,10676.596874,-328.414,2,19,4,0.72,0.5,2,1,2
MRCB30,461,461.5,461.25,10210.77577,10676.70871,-328.892,2,19,4,0.43,0.5,2,1,2
MRCB30,461.5,462,461.75,10210.869502,10676.820546,-329.37,2,19,4,0.1,0.5,2,1,2
MRCB30,462,462.5,462.25,10210.963234,10676.932382,-329.848,2,19,4,0.05,0.5,2,1,2
MRCB30,462.5,463,462.75,10211.056966,10677.044218,-330.326,2,19,4,0.16,0.5,2,5,2
MRCB30,463,463.5,463.25,10211.150698,10677.156054,-330.804,2,85,4,0.14,0.5,2,5,2
MRCB30,463.5,464,463.75,10211.24443,10677.26789,-331.282,2,85,4,0.01,0.5,2,5,2
MRCB30,464,464.5,464.25,10211.338162,10677.379726,-331.76,2,85,4,0.05,0.5,2,5,2
MRCB30,464.5,465,464.75,10211.431894,10677.491562,-332.238,2,85,4,1.09,0.5,2,5,2
MRCB30,465,465.5,465.25,10211.525626,10677.603398,-332.716,2,85,4,0.45,0.5,2,5,2
MRCB30,465.5,466,465.75,10211.619358,10677.715234,-333.194,2,85,4,0.49,0.5,2,4,2
MRCB30,466,466.5,466.25,10211.71309,10677.82707,-333.672,2,13,4,0.01,0.5,2,4,2
MRCB30,466.5,467,466.75,10211.806822,10677.938906,-334.15,2,13,4,0.06,0.5,2,4,2
MRCB30,467,467.5,467.25,10211.900554,10678.050742,-334.628,2,13,4,0.05,0.5,2,4,2
MRCB30,467.5,468,467.75,10211.994286,10678.162578,-335.106,2,13,4,0.13,0.5,2,4,2
MRCB30,468,468.5,468.25,10212.088018,10678.274414,-335.584,2,13,4,0.29,0.5,2,4,2
MRCB30,468.5,469,468.75,10212.18175,10678.38625,-336.062,2,13,4,0.5,0.5,2,1,2
MRCB30,469,469.5,469.25,10212.275482,10678.498086,-336.54,2,19,4,0.49,0.5,2,1,2
MRCB30,469.5,470,469.75,10212.369214,10678.609922,-337.018,2,19,4,2.44,0.5,2,1,2
MRCB30,470,470.5,470.25,10212.462946,10678.721758,-337.496,2,19,4,1.44,0.5,2,1,2
MRCB30,470.5,471,470.75,10212.556678,10678.833594,-337.974,2,19,4,0.59,0.5,2,1,2
MRCB30,471,471.5,471.25,10212.65041,10678.94543,-338.452,2,19,4,0.55,0.5,2,1,2
MRCB30,471.5,472,471.75,10212.744142,10679.057266,-338.93,2,19,4,0.35,0.5,2,5,2
MRCB30,472,472.5,472.25,10212.837874,10679.169102,-339.408,2,41,4,0.74,0.5,2,5,2
MRCB30,472.5,473,472.75,10212.931606,10679.280938,-339.886,2,41,4,0.74,0.5,2,5,2
MRCB30,473,473.5,473.25,10213.025338,10679.392774,-340.364,2,41,4,0.46,0.5,2,5,2
MRCB30,473.5,474,473.75,10213.11907,10679.50461,-340.842,2,41,4,4.2,0.5,2,5,2
MRCB30,474,474.5,474.25,10213.212802,10679.616446,-341.32,2,41,4,4.2,0.5,2,5,2
MRCB30,474.5,475,474.75,10213.306534,10679.728282,-341.798,2,41,4,1.8,0.5,0,1,2
MRCB30,475,475.5,475.25,10213.400266,10679.840118,-342.276,2,60,0,0.35,0.5,0,1,2
MRCB30,475.5,476,475.75,10213.493998,10679.951954,-342.754,2,60,0,0.29,0.5,0,1,2
MRCB30,476,476.5,476.25,10213.58773,10680.06379,-343.232,2,60,0,1.69,0.5,0,1,2
MRCB30,476.5,477,476.75,10213.681462,10680.175626,-343.71,2,60,0,0.91,0.5,0,1,2
MRCB30,477,477.5,477.25,10213.775194,10680.287462,-344.188,2,60,0,0.68,0.5,0,1,2
MRCB30,477.5,478,477.75,10213.868926,10680.399298,-344.666,2,60,0,1.11,0.5,0,1,6
MRCB30,478,478.5,478.25,10213.962658,10680.511134,-345.144,26,60,0,0.41,0.5,0,1,6
MRCB30,478.5,479,478.75,10214.05639,10680.62297,-345.622,26,60,0,0.69,0.5,0,1,6
MRCB30,479,479.5,479.25,10214.150122,10680.734806,-346.1,26,60,0,0.67,0.5,0,1,6
MRCB30,479.5,480,479.75,10214.243854,10680.846642,-346.578,26,60,0,0.48,0.5,0,1,6
MRCB30,480,480.5,480.25,10214.337586,10680.958478,-347.056,26,60,0,1.22,0.5,0,1,6
MRCB30,480.5,481,480.75,10214.431318,10681.070314,-347.534,26,60,0,2.34,0.5,0,1,6
MRCB30,481,481.5,481.25,10214.52505,10681.18215,-348.012,26,60,0,4.2,0.5,0,1,6
MRCB30,481.5,482,481.75,10214.618782,10681.293986,-348.49,26,60,0,3.43,0.5,0,1,6
MRCB30,482,482.5,482.25,10214.712514,10681.405822,-348.968,26,60,0,4.2,0.5,0,1,6
MRCB30,482.5,483,482.75,10214.806246,10681.517658,-349.446,26,60,0,4.2,0.5,0,1,6
MRCB30,483,483.5,483.25,10214.899978,10681.629494,-349.924,26,60,0,2.15,0.5,0,1,6
MRCB30,483.5,484,483.75,10214.99371,10681.74133,-350.402,26,60,0,1.76,0.5,2,1,2
MRCB30,484,484.5,484.25,10215.087442,10681.853166,-350.88,2,60,4,1.89,0.5,2,1,2
MRCB30,484.5,485,484.75,10215.181174,10681.965002,-351.358,2,60,4,1.16,0.5,2,1,2
MRCB30,485,485.5,485.25,10215.274906,10682.076838,-351.836,2,60,4,0.57,0.5,2,1,2
MRCB30,485.5,486,485.75,10215.368638,10682.188674,-352.314,2,60,4,0.33,0.5,2,1,2
MRCB30,486,486.5,486.25,10215.46237,10682.30051,-352.792,2,60,4,0.56,0.5,2,1,2
MRCB30,486.5,487,486.75,10215.556102,10682.412346,-353.27,2,60,4,0.34,0.5,0,5,2
MRCB30,487,487.5,487.25,10215.649834,10682.524182,-353.748,2,74,0,0.38,0.5,0,5,2
MRCB30,487.5,488,487.75,10215.743566,10682.636018,-354.226,2,74,0,0.42,0.5,0,5,2
MRCB30,488,488.5,488.25,10215.837298,10682.747854,-354.704,2,74,0,0.78,0.5,0,5,2
MRCB30,488.5,489,488.75,10215.93103,10682.85969,-355.182,2,74,0,0.47,0.5,0,5,2
MRCB30,489,489.5,489.25,10216.024762,10682.971526,-355.66,2,74,0,0.16,0.5,0,5,2
MRCB30,489.5,490,489.75,10216.118494,10683.083362,-356.138,2,74,0,1.01,0.5,0,5,6
MRCB30,490,490.5,490.25,10216.212226,10683.195198,-356.616,26,20,0,0.46,0.5,0,5,6
MRCB30,490.5,491,490.75,10216.305958,10683.307034,-357.094,26,20,0,0.74,0.5,0,5,6
MRCB30,491,491.5,491.25,10216.39969,10683.41887,-357.572,26,20,0,0.75,0.5,0,5,6
MRCB30,491.5,492,491.75,10216.493422,10683.530706,-358.05,26,20,0,1.09,0.5,0,5,6
MRCB30,492,492.5,492.25,10216.587154,10683.642542,-358.528,26,20,0,0.81,0.5,0,5,6
MRCB30,492.5,493,492.75,10216.680886,10683.754378,-359.006,26,20,0,0.77,0.5,2,4,6
MRCB30,493,493.5,493.25,10216.774618,10683.866214,-359.484,26,13,16,0.76,0.5,2,4,6
MRCB30,493.5,494,493.75,10216.86835,10683.97805,-359.962,26,13,16,0.75,0.5,2,4,6
MRCB30,494,494.5,494.25,10216.962082,10684.089886,-360.44,26,13,16,0.58,0.5,2,4,6
MRCB30,494.5,495,494.75,10217.055814,10684.201722,-360.918,26,13,16,0.07,0.5,2,4,6
MRCB30,495,495.5,495.25,10217.149546,10684.313558,-361.396,26,13,16,0.04,0.5,2,5,6
MRCB30,495.5,496,495.75,10217.243278,10684.425394,-361.874,26,20,16,0.02,0.5,0,5,6
MRCB30,496,496.5,496.25,10217.33701,10684.53723,-362.352,26,20,0,0.14,0.5,2,4,1
MRCB30,496.5,497,496.75,10217.430742,10684.649066,-362.83,1,13,4,0.05,0.5,2,4,1
MRCB30,497,497.5,497.25,10217.524474,10684.760902,-363.308,1,13,4,0.35,0.5,2,4,1
MRCB30,497.5,498,497.75,10217.618206,10684.872738,-363.786,1,13,4,1.21,0.5,2,4,1
MRCB30,498,498.5,498.25,10217.711938,10684.984574,-364.264,1,13,4,1.04,0.5,2,4,1
MRCB30,498.5,499,498.75,10217.80567,10685.09641,-364.742,1,13,4,1.24,0.5,2,4,1
MRCB30,499,499.5,499.25,10217.899402,10685.208246,-365.22,1,88,4,3.65,0.5,2,4,1
MRCB30,499.5,500,499.75,10217.993134,10685.320082,-365.698,1,88,4,0.77,0.5,2,4,1
MRCB30,500,500.5,500.25,10218.086866,10685.431918,-366.176,1,88,4,0.14,0.5,2,4,1
MRCB30,500.5,501,500.75,10218.180598,10685.543754,-366.654,1,88,4,0.18,0.5,2,4,1
MRCB30,501,501.5,501.25,10218.27433,10685.65559,-367.132,1,88,4,0.16,0.5,2,4,1
MRCB30,501.5,502,501.75,10218.368062,10685.767426,-367.61,1,88,4,0.16,0.5,2,4,1
MRCB30,502,502.5,502.25,10218.461794,10685.879262,-368.088,1,13,4,0.05,0.5,2,4,1
MRCB30,502.5,503,502.75,10218.555526,10685.991098,-368.566,1,13,4,0.04,0.5,2,4,1
MRCB30,503,503.5,503.25,10218.649258,10686.102934,-369.044,1,13,4,0.01,0.5,2,4,1
MRCB30,503.5,504,503.75,10218.74299,10686.21477,-369.522,1,13,4,0.03,0.5,2,4,1
MRCB30,504,504.5,504.25,10218.836722,10686.326606,-370,1,13,4,0.04,0.5,2,4,1
MRCB30,504.5,505,504.75,10218.930454,10686.438442,-370.478,1,13,4,0.01,0.5,2,1,4
MRCB30,505,505.5,505.25,10219.024186,10686.550278,-370.956,21,60,4,0.08,0.5,2,1,4
MRCB30,505.5,506,505.75,10219.117918,10686.662114,-371.434,21,60,4,0.09,0.5,2,1,4
MRCB30,506,506.5,506.25,10219.21165,10686.77395,-371.912,21,60,4,0.39,0.5,2,1,4
MRCB30,506.5,507,506.75,10219.305382,10686.885786,-372.39,21,60,4,0.54,0.5,2,1,4
MRCB30,507,507.5,507.25,10219.399114,10686.997622,-372.868,21,60,4,0.09,0.5,2,1,4
MRCB30,507.5,508,507.75,10219.492846,10687.109458,-373.346,21,60,4,0.2,0.5,0,1,6
MRCB30,508,508.5,508.25,10219.586578,10687.221294,-373.824,26,60,0,0.57,0.5,0,1,6
MRCB30,508.5,509,508.75,10219.68031,10687.33313,-374.302,26,60,0,0.21,0.5,0,1,6
MRCB30,509,509.5,509.25,10219.774042,10687.444966,-374.78,26,60,0,0.34,0.5,0,1,6
MRCB30,509.5,510,509.75,10219.867774,10687.556802,-375.258,26,60,0,1.02,0.5,0,1,6
MRCB30,510,510.5,510.25,10219.961506,10687.668638,-375.736,26,60,0,0.51,0.5,0,1,6
MRCB30,510.5,511,510.75,10220.055238,10687.780474,-376.214,26,60,0,1.82,0.5,3,5,2
MRCB30,511,511.5,511.25,10220.14897,10687.89231,-376.692,2,20,24,1.1,0.5,3,5,2
MRCB30,511.5,512,511.75,10220.242702,10688.004146,-377.17,2,20,24,4.2,0.5,3,5,2
MRCB30,512,512.5,512.25,10220.336434,10688.115982,-377.648,2,20,24,0.46,0.5,3,5,2
MRCB30,512.5,513,512.75,10220.430166,10688.227818,-378.126,2,20,24,0.55,0.5,3,5,2
MRCB30,513,513.5,513.25,10220.523898,10688.339654,-378.604,2,20,24,0.28,0.5,3,5,2
MRCB30,513.5,514,513.75,10220.61763,10688.45149,-379.082,2,20,24,1.23,0.5,3,5,2
MRCB30,514,514.5,514.25,10220.711362,10688.563326,-379.56,2,20,24,0.42,0.5,3,5,2
MRCB30,514.5,515,514.75,10220.805094,10688.675162,-380.038,2,20,24,0.3,0.5,3,5,2
MRCB30,515,515.5,515.25,10220.898826,10688.786998,-380.516,2,20,24,0.27,0.5,3,5,2
MRCB30,515.5,516,515.75,10220.992558,10688.898834,-380.994,2,20,24,0.33,0.5,3,5,2
MRCB30,516,516.5,516.25,10221.08629,10689.01067,-381.472,2,20,24,0.5,0.5,3,5,2
MRCB30,516.5,517,516.75,10221.180022,10689.122506,-381.95,2,20,24,0.5,0.5,3,5,2
MRCB30,517,517.5,517.25,10221.273754,10689.234342,-382.428,2,20,24,0.48,0.5,3,5,2
MRCB30,517.5,518,517.75,10221.367486,10689.346178,-382.906,2,20,24,0.41,0.5,3,5,2
MRCB30,518,518.5,518.25,10221.461218,10689.458014,-383.384,2,20,24,0.47,0.5,3,5,2
MRCB30,518.5,519,518.75,10221.55495,10689.56985,-383.862,2,20,24,0.25,0.5,3,5,2
MRCB30,519,519.5,519.25,10221.648682,10689.681686,-384.34,2,20,24,0.1,0.5,3,5,2
MRCB30,519.5,520,519.75,10221.742414,10689.793522,-384.818,2,20,24,0.17,0.5,2,5,2
MRCB30,520,520.5,520.25,10221.836146,10689.905358,-385.296,2,20,4,0.07,0.5,2,5,2
MRCB30,520.5,521,520.75,10221.929878,10690.017194,-385.774,2,20,4,0.13,0.5,2,5,2
MRCB30,521,521.5,521.25,10222.02361,10690.12903,-386.252,2,20,4,0.19,0.5,2,5,2
MRCB30,521.5,522,521.75,10222.117342,10690.240866,-386.73,2,20,4,0.11,0.5,2,5,2
MRCB30,522,522.5,522.25,10222.211074,10690.352702,-387.208,2,20,4,0.21,0.5,2,5,2
MRCB30,522.5,523,522.75,10222.304806,10690.464538,-387.686,2,20,4,0.16,0.5,2,5,2
MRCB30,523,523.5,523.25,10222.398538,10690.576374,-388.164,2,20,4,0.16,0.5,2,5,2
MRCB30,523.5,524,523.75,10222.49227,10690.68821,-388.642,2,20,4,0.11,0.5,2,5,2
MRCB30,524,524.5,524.25,10222.586002,10690.800046,-389.12,2,20,4,0.58,0.5,2,5,2
MRCB30,524.5,525,524.75,10222.679734,10690.911882,-389.598,2,20,4,0.5,0.5,2,5,2
MRCB30,525,525.5,525.25,10222.773466,10691.023718,-390.076,2,20,4,1.57,0.5,2,5,2
MRCB30,525.5,526,525.75,10222.867198,10691.135554,-390.554,2,20,4,0.42,0.5,0,5,6
MRCB30,526,526.5,526.25,10222.96093,10691.24739,-391.032,26,20,0,0.13,0.5,0,5,6
MRCB30,526.5,527,526.75,10223.054662,10691.359226,-391.51,26,20,0,0.08,0.5,0,5,6
MRCB30,527,527.5,527.25,10223.148394,10691.471062,-391.988,26,20,0,0.57,0.5,0,5,6
MRCB30,527.5,528,527.75,10223.242126,10691.582898,-392.466,26,20,0,0.62,0.5,0,5,6
MRCB30,528,528.5,528.25,10223.335858,10691.694734,-392.944,26,20,0,0.53,0.5,0,5,6
MRCB30,528.5,529,528.75,10223.42959,10691.80657,-393.422,26,20,0,0.67,0.5,0,5,6
MRCB30,529,529.5,529.25,10223.523322,10691.918406,-393.9,26,20,0,0.28,0.5,0,5,6
MRCB30,529.5,530,529.75,10223.617054,10692.030242,-394.378,26,20,0,0.56,0.5,0,5,6
MRCB30,530,530.5,530.25,10223.710786,10692.142078,-394.856,26,20,0,0.54,0.5,0,5,6
MRCB30,530.5,531,530.75,10223.804518,10692.253914,-395.334,26,20,0,0.72,0.5,0,5,6
MRCB30,531,531.5,531.25,10223.89825,10692.36575,-395.812,26,20,0,0.42,0.5,0,5,6
MRCB30,531.5,532,531.75,10223.991982,10692.477586,-396.29,26,20,0,0.26,0.5,0,5,6
MRCB30,532,532.5,532.25,10224.085714,10692.589422,-396.768,26,20,0,0.28,0.5,0,5,6
MRCB30,532.5,533,532.75,10224.179446,10692.701258,-397.246,26,20,0,0.34,0.5,0,5,6
MRCB30,533,533.5,533.25,10224.273178,10692.813094,-397.724,26,20,0,0.2,0.5,0,5,6
MRCB30,533.5,534,533.75,10224.36691,10692.92493,-398.202,26,20,0,0.39,0.5,0,5,6
MRCB30,534,534.5,534.25,10224.460642,10693.036766,-398.68,26,20,0,0.39,0.5,0,5,6
MRCB30,534.5,535,534.75,10224.554374,10693.148602,-399.158,26,20,0,0.16,0.5,0,4,3
